"watershed","reach","position","ID","mean_well_depth_cm","lat","lon","elevation","doc_mg.l","TYPE","Time","doc_mg.l.1","tdn_mg.l","na_mg.l","nh4_mg.l","K_mg.l","Mg_mg.l","Ca_mg.l","F_mg.l","Cl_mg.l","NO3_mg.l","PO4_mg.l","SO4_mg.l","usfs_DOC","MSU_DOC","date","fullid","Int_Abs","dec_254","dec_300","dec_562","a300","a305","a313","a320","a340","a380","a395","a412","Slope_ratio","Int_Fluor","peak_A_250.450","peak_C_350.450","peak_T_275.340","Fluorescence_Index","SUVA254","peak_ratioAT","peak_ratioCA","peak_ratioCT","Filename","area_m","analysis","area_km","transect","Qm3_s","fraction","reachposition","count_1.5","count_6.10","count_11.15","count_.15","percent_1.5","percent_6.10","percent_11.15","percent_.15","site","year","ndmi_raster_mean","ndmi_raster_median","ndvi_raster_mean","ndvi_raster_median","twi_mean","twi_median","slope_mean","slope_median","elevabovestreams_mean","elevabovestreams_median","disttostreams_mean","disttostreams_median","aspect_mean","aspect_median","resampled_mean","resampled_median","distance.to.outlet","percent_Beetle.kill","percent_Meadows","percent_Old.Forest","percent_cut.regenerating","percent_Tundra","stage","stage_num","Input.mm","snowpack_3day_avg","melt_snow_interact"
"lexen","lexen1","stream",159,NA,39.892522,-105.92511,NA,0.72,"monitoring","18:06",0.72,0.07,1.73,0.03,0.67,1.6,11.57,0.02,0.16,0.05,0,1.62,0.72,NA,2021-08-18,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen1_stream",1162680.5,"dinf",1.1626805,1,NA,1,"LEXEN1_stream",17595,15887,3878,662,46.2758403,41.78370417,10.19935827,1.741097259,"lexen1",2021,0.05811049,0.058170617,0.201094836,0.202154711,5.874270439,5.681762218,21.48364696,21.44233612,81.26356029,73.11560059,206.5257297,185.5634919,131.2693236,142.9597073,3279.928467,3280.186035,0,33.15907394,3.58476475,54.96639283,0,8.289768484,"Baseflow",1,0,0,0
"lexen","lexen1","stream",24,NA,39.892522,-105.92511,NA,3.29,"monitoring","",3.29,0.07,1.38,0.03,0.64,1.59,10.28,0.04,0.23,0.07,0,1.69,3.29,NA,2021-05-20,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen1_stream",1162680.5,"dinf",1.1626805,1,NA,1,"LEXEN1_stream",17595,15887,3878,662,46.2758403,41.78370417,10.19935827,1.741097259,"lexen1",2021,0.05811049,0.058170617,0.201094836,0.202154711,5.874270439,5.681762218,21.48364696,21.44233612,81.26356029,73.11560059,206.5257297,185.5634919,131.2693236,142.9597073,3279.928467,3280.186035,0,33.15907394,3.58476475,54.96639283,0,8.289768484,"Baseflow",1,10.2616,458.35,4554.24379472
"lexen","lexen1","stream",237,NA,39.892522,-105.92511,NA,0.77,"monitoring","9:00",0.77,0.07,1.77,0.01,0.68,2.69,17.36,0.04,0.18,0.13,0,1.42,0.77,NA,2021-12-14,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen1_stream",1162680.5,"dinf",1.1626805,1,NA,1,"LEXEN1_stream",17595,15887,3878,662,46.2758403,41.78370417,10.19935827,1.741097259,"lexen1",2021,0.05811049,0.058170617,0.201094836,0.202154711,5.874270439,5.681762218,21.48364696,21.44233612,81.26356029,73.11560059,206.5257297,185.5634919,131.2693236,142.9597073,3279.928467,3280.186035,0,33.15907394,3.58476475,54.96639283,0,8.289768484,"Baseflow",1,0,138.53,0
"lexen","lexen1","stream",249,NA,39.892522,-105.92511,NA,0.64,"monitoring","11:00",0.64,NA,1.73,0.04,0.76,2.13,19.16,0.03,0.25,0.14,0,1.82,NA,0.64,2022-04-15,"FEF249i3",194.44,1.9749,1.1807,0,2.7193,2.5293,2.3662,2.3217,1.994,1.5673,1.462,1.4188,1.918+0i,69961,171.5,1.5107,2.226,1.6517,3.08578125,77.04402516,0.008808746,0.678661276,"lexen1_stream",1162680.5,"dinf",1.1626805,1,NA,1,"LEXEN1_stream",17595,15887,3878,662,46.2758403,41.78370417,10.19935827,1.741097259,"lexen1",2022,0.05811049,0.058170617,0.201094836,0.202154711,5.874270439,5.681762218,21.48364696,21.44233612,81.26356029,73.11560059,206.5257297,185.5634919,131.2693236,142.9597073,3279.928467,3280.186035,0,33.15907394,3.58476475,54.96639283,0,8.289768484,"Baseflow",1,0,495.98,0
"lexen","lexen1","stream",1,NA,39.892522,-105.92511,NA,2.01,"monitoring","",2.01,0.08,1.76,0.01,0.56,1.71,12.02,0.05,0.21,0.09,0,1.87,2.01,NA,2021-05-06,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen1_stream",1162680.5,"dinf",1.1626805,1,NA,1,"LEXEN1_stream",17595,15887,3878,662,46.2758403,41.78370417,10.19935827,1.741097259,"lexen1",2021,0.05811049,0.058170617,0.201094836,0.202154711,5.874270439,5.681762218,21.48364696,21.44233612,81.26356029,73.11560059,206.5257297,185.5634919,131.2693236,142.9597073,3279.928467,3280.186035,0,33.15907394,3.58476475,54.96639283,0,8.289768484,"Baseflow",1,2.54,493.41,1264.126504
"lexen","lexen1","stream",199,NA,39.892522,-105.92511,NA,0.72,"synoptic","18:15",0.72,0.07,1.76,0.01,0.73,1.95,14.58,0.01,0.22,0.04,0,1.83,0.72,NA,2021-10-06,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen1_stream",1162680.5,"dinf",1.1626805,1,NA,1,"LEXEN1_stream",17595,15887,3878,662,46.2758403,41.78370417,10.19935827,1.741097259,"lexen1",2021,0.05811049,0.058170617,0.201094836,0.202154711,5.874270439,5.681762218,21.48364696,21.44233612,81.26356029,73.11560059,206.5257297,185.5634919,131.2693236,142.9597073,3279.928467,3280.186035,0,33.15907394,3.58476475,54.96639283,0,8.289768484,"Baseflow",1,0,0,0
"lexen","lexen1","stream",112,NA,39.892522,-105.92511,NA,0.91,"synoptic","12:18",0.91,0.05,1.8,0.02,0.52,1.52,10.57,0.01,0.15,0.06,0,1.67,0.91,NA,2021-07-28,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen1_stream",1162680.5,"dinf",1.1626805,1,NA,1,"LEXEN1_stream",17595,15887,3878,662,46.2758403,41.78370417,10.19935827,1.741097259,"lexen1",2021,0.05811049,0.058170617,0.201094836,0.202154711,5.874270439,5.681762218,21.48364696,21.44233612,81.26356029,73.11560059,206.5257297,185.5634919,131.2693236,142.9597073,3279.928467,3280.186035,0,33.15907394,3.58476475,54.96639283,0,8.289768484,"Baseflow",1,0,0,0
"lexen","lexen1","stream",233,NA,39.892522,-105.92511,NA,0.83,"monitoring","9:42",0.83,0.07,1.78,0.03,0.67,2.59,16.79,0.04,0.2,0.09,0,1.35,0.83,NA,2021-11-16,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen1_stream",1162680.5,"dinf",1.1626805,1,NA,1,"LEXEN1_stream",17595,15887,3878,662,46.2758403,41.78370417,10.19935827,1.741097259,"lexen1",2021,0.05811049,0.058170617,0.201094836,0.202154711,5.874270439,5.681762218,21.48364696,21.44233612,81.26356029,73.11560059,206.5257297,185.5634919,131.2693236,142.9597073,3279.928467,3280.186035,0,33.15907394,3.58476475,54.96639283,0,8.289768484,"Baseflow",1,0,100.05,0
"lexen","lexen1","stream",175,NA,39.892522,-105.92511,NA,0.73,"monitoring","11:20",0.73,0.06,1.72,0.01,0.71,1.94,13.53,0.01,0.21,0.06,0,1.89,0.73,NA,2021-09-16,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen1_stream",1162680.5,"dinf",1.1626805,1,NA,1,"LEXEN1_stream",17595,15887,3878,662,46.2758403,41.78370417,10.19935827,1.741097259,"lexen1",2021,0.05811049,0.058170617,0.201094836,0.202154711,5.874270439,5.681762218,21.48364696,21.44233612,81.26356029,73.11560059,206.5257297,185.5634919,131.2693236,142.9597073,3279.928467,3280.186035,0,33.15907394,3.58476475,54.96639283,0,8.289768484,"Baseflow",1,0,0,0
"lexen","lexen1","stream",241,NA,39.892522,-105.92511,NA,0.61,"monitoring","10:00",0.61,0.08,2.01,0.01,0.62,2.11,14.1,0.05,0.25,0.12,0,1.75,0.81,0.61,2022-01-18,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen1_stream",1162680.5,"dinf",1.1626805,1,NA,1,"LEXEN1_stream",17595,15887,3878,662,46.2758403,41.78370417,10.19935827,1.741097259,"lexen1",2022,0.05811049,0.058170617,0.201094836,0.202154711,5.874270439,5.681762218,21.48364696,21.44233612,81.26356029,73.11560059,206.5257297,185.5634919,131.2693236,142.9597073,3279.928467,3280.186035,0,33.15907394,3.58476475,54.96639283,0,8.289768484,"Baseflow",1,0,302.72,0
"lexen","lexen1","stream",165,NA,39.892522,-105.92511,NA,0.74,"monitoring","11:20",0.74,0.05,1.69,0.02,0.69,1.93,14.52,0.01,0.18,0.06,0,1.91,0.74,NA,2021-09-02,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen1_stream",1162680.5,"dinf",1.1626805,1,NA,1,"LEXEN1_stream",17595,15887,3878,662,46.2758403,41.78370417,10.19935827,1.741097259,"lexen1",2021,0.05811049,0.058170617,0.201094836,0.202154711,5.874270439,5.681762218,21.48364696,21.44233612,81.26356029,73.11560059,206.5257297,185.5634919,131.2693236,142.9597073,3279.928467,3280.186035,0,33.15907394,3.58476475,54.96639283,0,8.289768484,"Baseflow",1,5.08,0,0
"dh","dh1","stream",248,NA,39.90130196,-105.906286,NA,0.57,"monitoring","10:14",0.57,NA,1.94,0.06,1.24,2.65,20.45,0.03,0.22,0.11,0,2.79,NA,0.57,2022-04-15,"FEF248i1h",80.569,1.3034,0.68461,0,1.5767,1.4546,1.291,1.1635,0.84587,0.45106,0.36716,0.30816,0.91191+0i,18941,3.929,1.1463,1.7516,1.5855,2.286666667,2.24309203,0.291753627,0.654430235,"dh1_stream",2678640.25,"dinf",2.67864025,1,NA,1,"DH1_stream",41735,32995,10654,2983,47.22916926,37.33859925,12.05653694,3.375694547,"dh1",2022,0.06466932,0.06653269,0.207206577,0.208291888,5.982262135,5.663560867,19.87941631,19.71067352,69.20887105,62.42944336,203.0628405,180.7106781,111.0929004,116.0742565,3144.251221,3130.909668,NA,21.02310231,2.244224422,63.53135314,8.646864686,4.554455446,"Baseflow",1,0,495.98,0
"dh","dh1","stream",248,NA,39.90130196,-105.906286,NA,0.57,"monitoring","10:14",0.57,NA,1.94,0.06,1.24,2.65,20.45,0.03,0.22,0.11,0,2.79,NA,0.57,2022-04-15,"FEF248i3",139.74,1.4662,0.83939,0,1.9331,1.8401,1.7225,1.5576,1.3945,1.1246,1.0477,1.1645,1.77+0i,42062,59.411,1.3213,2.1075,1.6761,2.572280702,28.19027284,0.022239989,0.626951364,"dh1_stream",2678640.25,"dinf",2.67864025,1,NA,1,"DH1_stream",41735,32995,10654,2983,47.22916926,37.33859925,12.05653694,3.375694547,"dh1",2022,0.06466932,0.06653269,0.207206577,0.208291888,5.982262135,5.663560867,19.87941631,19.71067352,69.20887105,62.42944336,203.0628405,180.7106781,111.0929004,116.0742565,3144.251221,3130.909668,NA,21.02310231,2.244224422,63.53135314,8.646864686,4.554455446,"Baseflow",1,0,495.98,0
"dh","dh1","stream",212,NA,39.90130196,-105.906286,NA,0.57,"synoptic","11:00",0.57,0.06,1.89,0.01,1.34,2.74,23.45,0.05,0.21,0.12,0,2.94,0.57,NA,2021-10-20,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dh1_stream",2678640.25,"dinf",2.67864025,1,NA,1,"DH1_stream",41735,32995,10654,2983,47.22916926,37.33859925,12.05653694,3.375694547,"dh1",2021,0.06466932,0.06653269,0.207206577,0.208291888,5.982262135,5.663560867,19.87941631,19.71067352,69.20887105,62.42944336,203.0628405,180.7106781,111.0929004,116.0742565,3144.251221,3130.909668,NA,21.02310231,2.244224422,63.53135314,8.646864686,4.554455446,"Baseflow",1,0,29.93,0
"dh","dh1","stream",236,NA,39.90130196,-105.906286,NA,0.51,"monitoring","8:30",0.51,0.05,2.1,0.02,1.3,3.75,26.48,0.04,0.21,0.1,0,2.56,0.51,NA,2021-12-14,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dh1_stream",2678640.25,"dinf",2.67864025,1,NA,1,"DH1_stream",41735,32995,10654,2983,47.22916926,37.33859925,12.05653694,3.375694547,"dh1",2021,0.06466932,0.06653269,0.207206577,0.208291888,5.982262135,5.663560867,19.87941631,19.71067352,69.20887105,62.42944336,203.0628405,180.7106781,111.0929004,116.0742565,3144.251221,3130.909668,NA,21.02310231,2.244224422,63.53135314,8.646864686,4.554455446,"Baseflow",1,0,138.53,0
"dh","dh1","stream",244,NA,39.90130196,-105.906286,NA,0.51,"monitoring","9:00",0.51,0.12,2.59,0.03,1.42,2.95,21.11,0.03,0.26,0.14,0.42,3.05,1.36,0.51,2022-02-15,"FEF244i3",83.97,1.2505,0.56261,0,1.2957,1.2536,1.1797,1.0343,0.82153,0.59132,0.55556,0.46492,1.846+0i,24488,26.484,0.93956,1.535,1.6621,2.451960784,17.2534202,0.035476514,0.612091205,"dh1_stream",2678640.25,"dinf",2.67864025,1,NA,1,"DH1_stream",41735,32995,10654,2983,47.22916926,37.33859925,12.05653694,3.375694547,"dh1",2022,0.06466932,0.06653269,0.207206577,0.208291888,5.982262135,5.663560867,19.87941631,19.71067352,69.20887105,62.42944336,203.0628405,180.7106781,111.0929004,116.0742565,3144.251221,3130.909668,NA,21.02310231,2.244224422,63.53135314,8.646864686,4.554455446,"Baseflow",1,0,335.21,0
"dh","dh1","stream",240,NA,39.90130196,-105.906286,NA,0.61,"monitoring","8:30",0.61,0.07,2.24,0.03,1.18,3.25,20.4,0.05,0.24,0.12,0,2.78,0.51,0.61,2022-01-18,"FEF240i3",35.514,1.0927,0.35228,0,0.8113,0.73023,0.61249,0.53775,0.37161,0.14791,0.063917,0.019735,0.7002+0i,19139,6.3861,0.99295,1.7247,1.7171,1.791311475,3.70273091,0.155486134,0.575723314,"dh1_stream",2678640.25,"dinf",2.67864025,1,NA,1,"DH1_stream",41735,32995,10654,2983,47.22916926,37.33859925,12.05653694,3.375694547,"dh1",2022,0.06466932,0.06653269,0.207206577,0.208291888,5.982262135,5.663560867,19.87941631,19.71067352,69.20887105,62.42944336,203.0628405,180.7106781,111.0929004,116.0742565,3144.251221,3130.909668,NA,21.02310231,2.244224422,63.53135314,8.646864686,4.554455446,"Baseflow",1,0,302.72,0
"dh","dh1","stream",240,NA,39.90130196,-105.906286,NA,0.61,"monitoring","8:30",0.61,0.07,2.24,0.03,1.18,3.25,20.4,0.05,0.24,0.12,0,2.78,0.51,0.61,2022-01-18,"FEF240i3",97.667,1.514,0.73221,0,1.6863,1.587,1.294,1.2163,1.0488,0.67474,0.52933,0.53574,1.4569+0i,40673,50.719,1.3017,2.3816,1.6346,2.481967213,21.29618744,0.025664938,0.546565334,"dh1_stream",2678640.25,"dinf",2.67864025,1,NA,1,"DH1_stream",41735,32995,10654,2983,47.22916926,37.33859925,12.05653694,3.375694547,"dh1",2022,0.06466932,0.06653269,0.207206577,0.208291888,5.982262135,5.663560867,19.87941631,19.71067352,69.20887105,62.42944336,203.0628405,180.7106781,111.0929004,116.0742565,3144.251221,3130.909668,NA,21.02310231,2.244224422,63.53135314,8.646864686,4.554455446,"Baseflow",1,0,302.72,0
"dh","dh1","stream",240,NA,39.90130196,-105.906286,NA,0.61,"monitoring","8:30",0.61,0.07,2.24,0.03,1.18,3.25,20.4,0.05,0.24,0.12,0,2.78,0.51,0.61,2022-01-18,"FEF240i1h",75.114,1.1011,0.60259,0,1.3878,1.2874,1.1687,1.0381,0.78807,0.46948,0.38188,0.3214,1.086+0i,15267,3.4814,0.85619,1.3923,1.6364,1.805081967,2.500466853,0.245932671,0.614946491,"dh1_stream",2678640.25,"dinf",2.67864025,1,NA,1,"DH1_stream",41735,32995,10654,2983,47.22916926,37.33859925,12.05653694,3.375694547,"dh1",2022,0.06466932,0.06653269,0.207206577,0.208291888,5.982262135,5.663560867,19.87941631,19.71067352,69.20887105,62.42944336,203.0628405,180.7106781,111.0929004,116.0742565,3144.251221,3130.909668,NA,21.02310231,2.244224422,63.53135314,8.646864686,4.554455446,"Baseflow",1,0,302.72,0
"dh","dh1","stream",232,NA,39.90130196,-105.906286,NA,0.53,"monitoring","9:11",0.53,0.06,2.06,0.02,1.31,3.7,26.17,0.03,0.23,0.06,0,2.53,0.53,NA,2021-11-16,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dh1_stream",2678640.25,"dinf",2.67864025,1,NA,1,"DH1_stream",41735,32995,10654,2983,47.22916926,37.33859925,12.05653694,3.375694547,"dh1",2021,0.06466932,0.06653269,0.207206577,0.208291888,5.982262135,5.663560867,19.87941631,19.71067352,69.20887105,62.42944336,203.0628405,180.7106781,111.0929004,116.0742565,3144.251221,3130.909668,NA,21.02310231,2.244224422,63.53135314,8.646864686,4.554455446,"Baseflow",1,0,100.05,0
"dh","dh1","rw1",134,121.6,39.90121001,-105.906394,NA,1.53,"monitoring","8:40",1.53,0.1,2.13,0.03,1.53,2.25,18.2,0,0.21,0.11,0,3.03,1.53,NA,2021-08-05,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dh1_rw1",2,"dinf",2e-06,1,0.017641386,1,"DH1_rw1",1,1,1,1,25,25,25,25,"dh1",2021,0.065771155,0.06573255,0.215004429,0.215461239,6.545880318,6.545880318,6.944387918,6.944387918,6.35925293,6.35925293,39.14213562,39.14213562,3.196704811,3.196704811,2874.583496,2874.607666,NA,26.96629213,1.011235955,59.3258427,12.35955056,0.337078652,"Lower Descending Limb",2,0,0,0
"dh","dh1","rw1",523,121.6,39.90121001,-105.906394,NA,1.8,"synoptic","11:30",1.8,NA,2.61,0.05,1.77,2.85,29.41,0.04,0.46,0.21,0,2.66,NA,1.8,2022-08-22,"FEF523i1h",251.88,4.4393,2.2076,0,5.0841,4.71,4.1296,3.6669,2.6972,1.3443,1.0611,0.76082,0.95127+0i,82874,31.682,4.6483,6.6383,1.5631,2.466277778,4.772607445,0.146717379,0.700224455,"dh1_rw1",2,"dinf",2e-06,1,0.02109604,1,"DH1_rw1",1,1,1,1,25,25,25,25,"dh1",2022,0.065771155,0.06573255,0.215004429,0.215461239,6.545880318,6.545880318,6.944387918,6.944387918,6.35925293,6.35925293,39.14213562,39.14213562,3.196704811,3.196704811,2874.583496,2874.607666,NA,26.96629213,1.011235955,59.3258427,12.35955056,0.337078652,"Lower Descending Limb",2,0,0,0
"dh","dh1","rw1",535,121.6,39.90121001,-105.906394,NA,1.49,"monitoring","16:00",1.49,NA,2.07,0.02,1.5,2.26,27.4,0.06,0.51,0.21,0,2.8,NA,1.49,2022-09-06,"FEF535i1h",306.91,4.4422,2.4201,0,5.5736,5.1693,4.6105,4.1375,3.2186,1.9105,1.6525,1.3699,1.2285+0i,92263,82.086,4.6382,6.5601,1.5443,2.981342282,12.51291901,0.056504154,0.707031905,"dh1_rw1",2,"dinf",2e-06,1,0.014384951,1,"DH1_rw1",1,1,1,1,25,25,25,25,"dh1",2022,0.065771155,0.06573255,0.215004429,0.215461239,6.545880318,6.545880318,6.944387918,6.944387918,6.35925293,6.35925293,39.14213562,39.14213562,3.196704811,3.196704811,2874.583496,2874.607666,NA,26.96629213,1.011235955,59.3258427,12.35955056,0.337078652,"Lower Descending Limb",2,0,0,0
"dh","dh1","rw1",154,121.6,39.90121001,-105.906394,NA,0.99,"monitoring","16:45",0.99,0.12,2.38,0.04,1.56,2.92,18.76,0.01,0.26,0.11,0,2.87,0.99,NA,2021-08-18,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dh1_rw1",2,"dinf",2e-06,1,0.014469901,1,"DH1_rw1",1,1,1,1,25,25,25,25,"dh1",2021,0.065771155,0.06573255,0.215004429,0.215461239,6.545880318,6.545880318,6.944387918,6.944387918,6.35925293,6.35925293,39.14213562,39.14213562,3.196704811,3.196704811,2874.583496,2874.607666,NA,26.96629213,1.011235955,59.3258427,12.35955056,0.337078652,"Lower Descending Limb",2,0,0,0
"dh","dh1","rw1",162,121.6,39.90121001,-105.906394,NA,1.23,"monitoring","10:06",1.23,0.13,2.05,0.02,1.54,3.08,20.11,0.01,0.31,0.21,0,2.79,1.23,NA,2021-09-02,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dh1_rw1",2,"dinf",2e-06,1,0.012969109,1,"DH1_rw1",1,1,1,1,25,25,25,25,"dh1",2021,0.065771155,0.06573255,0.215004429,0.215461239,6.545880318,6.545880318,6.944387918,6.944387918,6.35925293,6.35925293,39.14213562,39.14213562,3.196704811,3.196704811,2874.583496,2874.607666,NA,26.96629213,1.011235955,59.3258427,12.35955056,0.337078652,"Lower Descending Limb",2,5.08,0,0
"dh","dh1","rw1",518,121.6,39.90121001,-105.906394,NA,2.06,"synoptic","13:50",2.06,NA,2.34,0.03,2.25,3.32,22.31,0.04,0.62,0.19,0,2.19,NA,2.06,2022-08-11,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dh1_rw1",2,"dinf",2e-06,1,0.020274852,1,"DH1_rw1",1,1,1,1,25,25,25,25,"dh1",2022,0.065771155,0.06573255,0.215004429,0.215461239,6.545880318,6.545880318,6.944387918,6.944387918,6.35925293,6.35925293,39.14213562,39.14213562,3.196704811,3.196704811,2874.583496,2874.607666,NA,26.96629213,1.011235955,59.3258427,12.35955056,0.337078652,"Lower Descending Limb",2,0,0,0
"lexen","lexen5","rw1",484,106,39.89777301,-105.937886,NA,0.439604913,"synoptic","9:20",0.439604913,NA,1.45,0.02,0.45,0.94,9,0.03,0.2,0.48,0,0.81,NA,0.439604913,2022-08-10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen5_rw1",23.25,"dinf",2.33e-05,5,0.012176238,0.038875847,"LEXEN5_rw1",171,70,5,0,69.51219512,28.45528455,2.032520325,0,"lexen5 rw1",2022,0.02140899,0.013552082,0.185175329,0.192925617,4.901035309,4.779876232,22.57469363,22.3972615,109.8985851,107.7495117,267.2398065,258.492424,152.4858985,149.0685037,3458.727783,3462.054688,1514.58,NA,10.63829787,25.53191489,0,63.82978723,"Lower Descending Limb",2,0,0,0
"lexen","lexen5","stream",483,NA,39.8977855,-105.937835,NA,0.331852533,"synoptic","9:15",0.331852533,NA,2.07,0.02,0.44,1.7,8.22,0.03,0.12,0.3,0,0.62,NA,0.331852533,2022-08-10,"FEF4830207i3",-55.7296638,0.101904595,-0.211143591,0,-0.486263691,-0.507328333,-0.54498145,-0.554831957,-0.672226396,-0.511302145,-0.48172885,-0.470635818,-2.974643325+0i,8517.650788,2.002993273,0.362036756,1.179449136,1.837409983,0.307077948,1.698244724,0.180747864,0.306954107,"lexen5_stream",93,"dinf",9.3e-05,5,0.012176238,0.038875847,"LEXEN5_stream",216,91,5,0,69.23076923,29.16666667,1.602564103,0,"",NA,0.02140899,0.013552082,0.185175329,0.192925617,4.901035309,4.779876232,22.57469363,22.3972615,109.8985851,107.7495117,267.2398065,258.492424,152.4858985,149.0685037,3458.727783,3462.054688,1514.58,NA,12,26,0,62,"Lower Descending Limb",2,0,0,0
"dh","dh2","rw1",513,95.3,39.89997896,-105.913093,NA,0.58,"synoptic","12:40",0.58,NA,2.04,0.01,1.12,2.43,24.31,0.04,0.38,0.27,0,2.17,NA,0.58,2022-08-11,"fef5130310i3",63.829,1.3906,0.6779,0,1.5612,1.4141,1.2108,1.0548,0.70019,0.22171,0.11906,0.033957,0.47653+0i,18405,2.949,1.12,1.6976,1.5474,2.397586207,1.737158341,0.379789759,0.659754948,"dh2_rw1",74.25,"dinf",7.425e-05,2,0.020359802,0.649335583,"DH2_rw1",346,322,51,7,47.6584022,44.35261708,7.024793388,0.964187328,"dh2",2022,0.07490999,0.075077504,0.202306837,0.203305334,4.829034328,4.715926647,22.4644153,23.16730634,87.35167938,89.3861084,217.1491088,214.1421356,44.59948114,18.07161484,3034.884033,3037.186523,657.1,4.761904762,0,95.23809524,0,0,"Lower Descending Limb",2,0,0,0
"dh","dh2","rw2",512,121.8,39.89996103,-105.913134,NA,1.84,"synoptic","12:40",1.84,NA,2.16,0.02,2.37,1.85,22.47,0.04,1.65,0.17,0,2.95,NA,1.84,2022-08-11,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dh2_rw2",29.75,"dinf",2.975e-05,2,0.020359802,0.649335583,"DH2_rw2",346,320,51,6,47.85615491,44.26002766,7.053941909,0.829875519,"dh2",2022,0.074113466,0.07390582,0.202306837,0.203305334,4.812209129,4.699048519,22.46243801,23.32095687,88.42068861,90.57666016,219.7252954,218.2842712,45.02133671,18.06179004,3035.215576,3037.427246,657.1,4.761904762,0,95.23809524,0,0,"Lower Descending Limb",2,0,0,0
"lexen","lexen2.5","rw1",492,110,39.89346597,-105.929244,NA,2.734,"synoptic","12:40",2.734,NA,2,0.04,0.78,1.99,13.56,0.03,0.66,0.18,0,1.33,NA,NA,2022-08-10,"FEF4920209i1h",-24.683,1.5705,0.37688,0,0.86796,0.69093,0.45994,0.25951,-0.18362,-0.74422,-0.87679,-0.94058,-1.8751+4.6301e-15i,10150,2.1661,0.61608,0.90427,1.5925,0.574433065,2.395412874,0.284419002,0.681300939,"lexen2.5_rw1",13.75,"dinf",1.37e-05,2.5,0.011808119,NA,"LEXEN2.5_rw1",383,951,554,137,18.91358025,46.96296296,27.35802469,6.765432099,"",NA,0.06641891,0.066734016,0.219868436,0.220140189,4.856700897,4.804821491,22.85408433,21.98717742,68.37517071,66.35498047,146.1416961,123.137085,72.02373454,67.60793969,3100.65332,3098.64624,0,3.389830508,0,94.91525424,0,1.694915254,"Lower Descending Limb",2,0,0,0
